ELEMENT,MOL,RESIDUE_NUM,X,Y,Z
HW2,HOH,1503,4.434047948008699,27.863540081286533,24.867955812056916
MW,HOH,1503,4.1131562130688,27.052512816316312,24.915143402038076
OW,HOH,1504,5.26439,25.84844,22.60462
HW1,HOH,1504,4.831376184338303,25.76217083993987,23.453909003854765
HW2,HOH,1504,5.925997858764087,26.52673837863064,22.74035465942287
MW,HOH,1504,5.293652795504234,25.92422688280955,22.730714913210036
OW,HOH,1505,7.59104,26.98721,21.55266
HW1,HOH,1505,8.245359572601362,26.777793671046346,20.886134087466704
HW2,HOH,1505,6.782195502243885,26.591933446803715,21.22746841793964
MW,HOH,1505,7.571258945236972,26.90980201546519,21.425708195620437
OW,HOH,1506,9.65672,24.96856,21.5634
HW1,HOH,1506,9.244645982005322,24.115925642666827,21.42394162990782
HW2,HOH,1506,10.437873972683622,24.775646031991236,22.08187427651496
MW,HOH,1506,9.70396668714984,24.834717199815685,21.611918608849027
OW,HOH,1507,11.38513,28.68513,23.224870000000003
HW1,HOH,1507,10.494433574136563,29.035563975087317,23.215233436370102
HW2,HOH,1507,11.897903843280119,29.319147060860367,22.72355683890634
MW,HOH,1507,11.336751349793378,28.81115161000305,23.159462270626957
OW,HOH,1508,11.98821,29.28821,25.8662
HW1,HOH,1508,12.599327911709944,28.8196735019561,26.43474296001977
HW2,HOH,1508,12.544289099934756,29.854535264513473,25.331144508682044
MW,HOH,1508,12.137625299722469,29.30072814192957,25.870486800020142
OW,HOH,1509,9.64929,30.3713,26.94929
HW1,HOH,1509,9.7518591934306,29.606090307379333,27.51512404632311
HW2,HOH,1509,9.481260478756766,31.09514082955331,27.552661504019166
MW,HOH,1509,9.640910288261127,30.366004286412046,27.098962416908776
OW,HOH,1510,7.66071,30.3713,24.96071
HW1,HOH,1510,8.125335839641094,29.551003821216042,24.794990731626527
HW2,HOH,1510,8.277027190304297,31.05399225419819,24.69554623778274
MW,HOH,1510,7.799083749410665,30.353685037461673,24.905551773480624
OW,HOH,1511,8.7438,29.28821,22.62179
HW1,HOH,1511,8.308206541282537,29.621876885339326,21.837474835955273
HW2,HOH,1511,8.742221848960996,28.337437974661817,22.51107310980872
MW,HOH,1511,8.687836759475697,29.20921309670663,22.507215098496058
OW,HOH,1512,13.0713,26.94929,26.94929
HW1,HOH,1512,12.804694590872629,26.465989662580498,26.167254817176225
HW2,HOH,1512,12.255735643557426,27.30744639467558,27.299731150913246
MW,HOH,1512,12.932769213628825,26.93327006546711,26.89404075673346
OW,HOH,1513,13.10629,24.9719,24.94989
HW1,HOH,1513,13.037425038388058,24.388862609766143,25.705902431347184
HW2,HOH,1513,12.854154522969313,25.831846982899616,25.286261332346207
MW,HOH,1513,13.06519807098345,25.007347768775457,25.089728301362864
OW,HOH,1514,12.04561,26.06156,22.60462
HW1,HOH,1514,12.350365355177265,26.842529199452297,23.066618924022148
HW2,HOH,1514,11.37100271904384,25.69319732578924,23.175093134450023
MW,HOH,1514,11.998264491236819,26.114378613328643,22.736788880259823
OW,HOH,1515,5.92487,28.68513,28.68513
HW1,HOH,1515,5.715933278480228,29.61432992614987,28.780895696069354
HW2,HOH,1515,5.47236038685889,28.261012230800617,29.414232828662886
MW,HOH,1515,5.84019688881338,28.749786609905886,28.79072312320448
OW,HOH,1516,5.32179,29.28821,26.0438
HW1,HOH,1516,5.551633360093155,29.283643497487205,26.97298084600141
HW2,HOH,1516,6.075427077682445,29.690611991769146,25.61213901501006
MW,HOH,1516,5.447687361726759,29.33913774250999,26.107488544786595
OW,HOH,1517,8.5662,29.28821,29.28821
HW1,HOH,1517,7.951078486146022,29.010855110529764,29.967125058148614
HW2,HOH,1517,8.138993975163501,30.03443479627304,28.86764968379
MW,HOH,1517,8.432769499365866,29.348231004986182,29.321282524018102
OW,HOH,1518,5.26439,26.06156,29.30537
HW1,HOH,1518,4.3391498732859795,25.816280155380735,29.308061364296005
HW2,HOH,1518,5.2678566227175825,26.98766769199956,29.547316412757407
MW,HOH,1518,5.14639187029113,26.148714178652654,29.336686587017617
OW,HOH,1519,7.59104,24.92279,30.35734
HW1,HOH,1519,8.416035996072878,24.520718912360472,30.629290477933175
HW2,HOH,1519,7.52126626338996,24.72000208889571,29.424472000018525
MW,HOH,1519,7.687717560967801,24.845360750536972,30.272734583207917
OW,HOH,1520,9.65672,26.94144,30.346600000000002
HW1,HOH,1520,9.211714890016829,26.10134792190403,30.235067199850185
HW2,HOH,1520,10.495034176802703,26.717186411538968,30.75054551505613
MW,HOH,1520,9.70706830582679,26.805190913350238,30.384032355467415
OW,HOH,1521,11.38513,23.224870000000003,28.68513
HW1,HOH,1521,11.4830526096719,24.176931767842927,28.670041009747248
HW2,HOH,1521,10.618793178838045,23.071159519222814,29.23769920972005
MW,HOH,1521,11.299564916511812,23.327068596852694,28.753933952790664
OW,HOH,1522,11.98821,22.62179,26.0438
HW1,HOH,1522,12.843930603375576,22.91576217809862,26.35612998777334
HW2,HOH,1522,11.422668434743391,22.667573311262103,26.814703686641195
MW,HOH,1522,12.025356417889322,22.665282801788152,26.182466979539342
OW,HOH,1523,8.7438,22.62179,29.28821
HW1,HOH,1523,8.60852632290332,22.844035905282098,30.20937474078749
HW2,HOH,1523,9.50581586262777,23.138375939067426,29.02610567332551
MW,HOH,1523,8.824030561392448,22.716369390082942,29.37257768457036
OW,HOH,1524,12.04561,25.84844,29.30537
HW1,HOH,1524,12.511667005136331,25.015559363485767,29.232319522362953
HW2,HOH,1524,11.744267951863343,26.03363346222193,28.41591842662736
MW,HOH,1524,12.066695501781915,25.765528227344827,29.182158124883514
OW,HOH,1525,15.71263,33.01263,33.01263
HW1,HOH,1525,14.835234541412106,33.04907237275687,32.63172661380189
HW2,HOH,1525,16.296986328979127,32.9172007884539,32.26052683336279
MW,HOH,1525,15.67511745589298,33.00507897295876,32.86759149151302
OW,HOH,1526,16.31571,33.61571,30.3713
HW1,HOH,1526,17.02863261589951,33.060863881047084,30.054886763516617
HW2,HOH,1526,16.699211152105978,34.108943460740036,31.09647416110876
MW,HOH,1526,16.456065470657464,33.60782283639203,30.423626330052606
OW,HOH,1527,13.0713,33.61571,33.61571
HW1,HOH,1527,13.750519845921165,34.2091080309616,33.295127202804444
HW2,HOH,1527,13.488214958918366,33.13922471767445,34.33360306150515
MW,HOH,1527,13.211618479885882,33.63067624237773,33.666570507379966
OW,HOH,1528,16.37311,30.38906,33.63288
HW1,HOH,1528,17.052313162139395,30.768323555435334,34.19062040167303
HW2,HOH,1528,15.934569861230713,29.747270018495545,34.191471857198735
MW,HOH,1528,16.403917770590752,30.35545345008182,33.77578399768429
OW,HOH,1529,10.25237,27.552370000000003,33.01263
HW1,HOH,1529,9.64135661913847,28.24394397443708,33.26682338777685
HW2,HOH,1529,11.09807421735424,27.841422384216877,33.355361150652804
MW,HOH,1529,10.282413258616009,27.67790200516473,33.08904354281355
OW,HOH,1530,13.97679,25.8662,31.27679
HW1,HOH,1530,13.790443405475804,25.35045411220584,30.492243140129503
HW2,HOH,1530,13.21745453984418,26.441161763800835,31.371980748064
MW,HOH,1530,13.855731287346966,25.8737803465684,31.188544100607277
OW,HOH,1531,12.8937,26.94929,33.61571
HW1,HOH,1531,12.413480241200777,27.10784007483852,32.803010138287505
HW2,HOH,1531,12.82832314981071,26.00419130767626,33.752619728022815
MW,HOH,1531,12.823857051426383,26.848602287252824,33.52920070947975
OW,HOH,1532,8.53121,31.2656,31.28761
HW1,HOH,1532,7.95869535558346,30.86432409443885,31.941403231568426
HW2,HOH,1532,9.16378612700351,31.769612216831653,31.79952546941822
MW,HOH,1532,8.53889859441292,31.27875148735622,31.436834778001767
OW,HOH,1533,9.59189,30.17594,33.63288
HW1,HOH,1533,9.881107670915819,29.309327770219483,33.347271971707954
HW2,HOH,1533,9.07567534481011,30.00884830249898,34.421445680836676
MW,HOH,1533,9.562831647294303,30.04361342567008,33.697264647709794
OW,HOH,1534,15.71263,27.552370000000003,27.552370000000003
HW1,HOH,1534,15.649270570737393,28.013721477065026,26.7160804467749
HW2,HOH,1534,15.163483068606585,26.776367417014082,27.440564736079338
MW,HOH,1534,15.63422179594679,27.51209086217654,27.431002424641378
OW,HOH,1535,16.31571,26.94929,30.1937
HW1,HOH,1535,15.73921219716218,26.892903588423657,29.431664390784324
HW2,HOH,1535,16.72182504389178,27.813254919049267,30.123978715753566
MW,HOH,1535,16.29389895118692,27.05266979239123,30.087225082489933
OW,HOH,1536,16.37311,30.17594,26.93213
HW1,HOH,1536,15.905157968276082,29.3631209072351,27.123408908775374
HW2,HOH,1536,16.95691345917335,29.951899731783183,26.207413598726667
MW,HOH,1536,16.387940380461,30.04320949208615,26.863843565036913
OW,HOH,1537,14.04646,31.314709999999998,25.88016
HW1,HOH,1537,13.178685638421634,31.27576654985584,26.282264035267147
HW2,HOH,1537,14.62969082022844,31.575828796916888,26.59282224681285
MW,HOH,1537,14.010034993689384,31.343151124932465,26.022863533761434
OW,HOH,1538,10.25237,33.01263,27.552370000000003
HW1,HOH,1538,10.084627643701193,33.33283571093264,28.438694423893107
HW2,HOH,1538,10.505002677829461,33.793044036520385,27.05905974458797
MW,HOH,1538,10.263236985357656,33.153522606651244,27.602680555281523
OW,HOH,1539,9.64929,33.61571,30.1937
HW1,HOH,1539,9.868915666571874,34.14432212050461,29.426515409931564
HW2,HOH,1539,10.223411519276068,32.8523270653493,30.131485648856394
MW,HOH,1539,9.750899216348335,33.58565650327943,30.087526928826634
OW,HOH,1540,12.8937,33.61571,26.94929
HW1,HOH,1540,13.555451945714768,33.754397535030115,26.271728210293713
HW2,HOH,1540,12.184714358722431,34.21607292953598,26.718773481283442
MW,HOH,1540,12.887653517093424,33.710317376108314,26.833045020557083
OW,HOH,1541,7.05763,24.35763,33.01263
HW1,HOH,1541,7.218591288175688,23.913962931956622,33.84538478488125
HW2,HOH,1541,6.468713476164285,25.07877281624076,33.23481582478997
MW,HOH,1541,7.002846566555599,24.393150243514167,33.14767512589637
OW,HOH,1542,3.33321,26.0438,31.27679
HW1,HOH,1542,3.916635055695005,25.42567302032368,31.7169796077641
HW2,HOH,1542,3.565249697508306,25.97494246760975,30.350696663228064
MW,HOH,1542,3.4375993269922724,25.95585769398734,31.214588460258504
OW,HOH,1543,4.4163,24.96071,33.61571
HW1,HOH,1543,4.401699949594831,25.872265002053503,33.9073950775398
HW2,HOH,1543,5.297336900817101,24.654168513240272,33.83026467856406
MW,HOH,1543,4.527214370413327,25.038159029445662,33.68051479656395
OW,HOH,1544,8.77879,20.64441,31.28761
HW1,HOH,1544,7.828856505222459,20.759949375424984,31.26500742213524
HW2,HOH,1544,8.983343571662443,20.17926639429942,30.47642175440222
MW,HOH,1544,8.683372376832496,20.599656440549687,31.18087471491051
OW,HOH,1545,7.71811,21.73406,33.63288
HW1,HOH,1545,7.166448739905148,21.06736810086204,33.22370115214202
HW2,HOH,1545,7.2672726828938625,22.559841631218124,33.45663173859786
MW,HOH,1545,7.58977808697294,21.75442540512388,33.55793826683663
OW,HOH,1546,1.59737,18.897370000000002,33.01263
HW1,HOH,1546,2.146280221692683,18.153958618861104,32.76310724770185
HW2,HOH,1546,1.5308775484994743,18.837400479547203,33.96563694121822
MW,HOH,1546,1.659125294954994,18.79452755180569,33.10268446371851
OW,HOH,1547,0.99429,18.29429,30.3713
HW1,HOH,1547,0.47397965088281024,17.741993597041443,30.95479952149131
HW2,HOH,1547,0.435368525623515,18.42804334099725,29.605830050849228
MW,HOH,1547,0.856135305660859,18.24071143834691,30.348005589786382
OW,HOH,1548,4.2387,18.29429,33.61571
HW1,HOH,1548,4.484188763761974,17.96864391759333,32.74972844824511
HW2,HOH,1548,3.56776151376424,17.683408673859514,33.92049239460394
MW,HOH,1548,4.184237302472455,18.17440319250278,33.54386973701685
OW,HOH,1549,0.93689,21.52094,33.63288
HW1,HOH,1549,0.45566438460447234,21.918235524756373,32.90705983605045
HW2,HOH,1549,1.0682448525765773,20.611568840172726,33.36451181228211
MW,HOH,1549,0.8921023211684198,21.455388140518384,33.50561189610411
OW,HOH,1550,7.05763,18.897370000000002,27.552370000000003
HW1,HOH,1550,7.755732553936209,18.379502277297625,27.15150818793654
HW2,HOH,1550,6.39319965513454,18.254112224603727,27.79933544498007
MW,HOH,1550,7.061940449016259,18.748731927264238,27.53266940825366
OW,HOH,1551,7.66071,18.29429,30.1937
HW1,HOH,1551,7.851849293061281,18.038700757434444,29.29127305512701
HW2,HOH,1551,7.172121153591831,19.11341647503526,30.11277166465423
MW,HOH,1551,7.622632868442738,18.36642956483283,30.067818659950543
OW,HOH,1552,4.4163,18.29429,26.94929
HW1,HOH,1552,3.8220363762574876,18.744336480687675,26.348831412571144
HW2,HOH,1552,4.091974298877686,17.39417035596537,26.978208198672952
MW,HOH,1552,4.298709483637097,18.236675204958875,26.876125934604456
OW,HOH,1553,3.32578,20.64106,25.890900000000002
HW1,HOH,1553,3.9340495432873057,19.902358553710844,25.914609881049067
HW2,HOH,1553,2.8642102375983214,20.545227077015696,25.057830892717334
MW,HOH,1553,3.344559341886219,20.53422953207583,25.787292254123034
OW,HOH,1554,1.59737,24.35763,27.552370000000003
HW1,HOH,1554,1.208323457964498,23.868323661528734,26.827491087379375
HW2,HOH,1554,2.013186862979823,23.68940408502429,28.097168996343143
MW,HOH,1554,1.6007969240647928,24.209451905932145,27.529317598052298
OW,HOH,1555,0.99429,24.96071,30.1937
HW1,HOH,1555,0.037606119114775516,24.94505972983138,30.166356637038767
HW2,HOH,1555,1.2629627981188785,24.266470635638232,29.5919682378156
MW,HOH,1555,0.906216280552196,24.869835561961665,30.113170794189973
OW,HOH,1556,0.93689,21.73406,26.93213
HW1,HOH,1556,0.8449239107177,21.035664234689264,26.284039918592985
HW2,HOH,1556,1.4609831724929285,22.402901345596977,26.491450367311675
MW,HOH,1556,0.9922074802642207,21.730276677702566,26.792754340589195
OW,HOH,1557,7.05763,33.01263,24.35763
HW1,HOH,1557,7.254211348544735,32.38420964483595,25.05238309104733
HW2,HOH,1557,7.603278376057554,33.77259633670189,24.560008960580557
MW,HOH,1557,7.152644359750717,33.02946947273911,24.47247372650657
OW,HOH,1558,7.66071,33.61571,21.7163
HW1,HOH,1558,7.145105789859609,32.87317383265494,22.030978062581443
HW2,HOH,1558,7.249446148710953,33.85918594258089,20.886955850561872
MW,HOH,1558,7.542059705473871,33.55182427006857,21.650416531436008
OW,HOH,1559,4.4163,33.61571,24.96071
HW1,HOH,1559,4.737305099433092,32.790041861389085,24.598138543428007
HW2,HOH,1559,5.154791479787041,33.96066520561486,25.46257051598144
MW,HOH,1559,4.551928344966408,33.55417294477497,24.978540680126912
OW,HOH,1560,8.7438,31.27679,20.633210000000002
HW1,HOH,1560,8.114434410579237,31.94585026718741,20.902462971430513
HW2,HOH,1560,9.126523792107745,30.96363659099565,21.4527779309756
MW,HOH,1560,8.712226874210648,31.322350371863674,20.77259221213217
OW,HOH,1561,3.32578,31.26894,26.0191
HW1,HOH,1561,2.7291484502635264,31.425192375157884,26.75110897809834
HW2,HOH,1561,2.7507931669501295,31.115674555418472,25.269345443217247
MW,HOH,1561,3.1757987114275603,31.269322363151094,26.01682835182799
OW,HOH,1562,1.59737,27.552370000000003,24.35763
HW1,HOH,1562,1.197216708886182,26.69630115220798,24.205150337582943
HW2,HOH,1562,0.9940273976246672,27.996625224737574,24.953316224662224
MW,HOH,1562,1.468910418455437,27.49965288771767,24.414365787254553
OW,HOH,1563,0.99429,26.94929,21.7163
HW1,HOH,1563,0.8228953207164851,27.885547398938318,21.817657588006806
HW2,HOH,1563,1.662369139075166,26.75507252077567,22.373700716759828
MW,HOH,1563,1.0578716033513393,27.04428006243502,21.813430217429076
OW,HOH,1564,3.33321,25.8662,20.633210000000002
HW1,HOH,1564,2.7772453839939955,26.55205256903337,21.0029896818372
HW2,HOH,1564,3.2579065375431497,25.13784865271714,21.249699716989063
MW,HOH,1564,3.2524000697073916,25.860759643636303,20.75946438239006
OW,HOH,1565,0.93689,30.17594,24.97788
HW1,HOH,1565,0.08894765087181877,30.148323127937257,24.53464200982717
HW2,HOH,1565,0.7201344651025139,30.281049155416667,25.90426728663497
MW,HOH,1565,0.8005958252647453,30.1858599472137,25.039728939143416
OW,HOH,1566,7.05763,27.552370000000003,18.897370000000002
HW1,HOH,1566,7.689343554388973,28.08102172956,18.409835713580595
HW2,HOH,1566,7.11741636583669,27.875498825886282,19.796399216511567
MW,HOH,1566,7.1461503327354245,27.66140818782953,18.95004631573813
OW,HOH,1567,4.4163,26.94929,18.29429
HW1,HOH,1567,4.605219716388623,27.173989327200594,19.2053605228001
HW2,HOH,1567,3.510462181250963,26.640185296269717,18.30622048430706
MW,HOH,1567,4.32452583328096,26.938485093453334,18.412445264916865
OW,HOH,1568,7.71811,30.17594,18.27713
HW1,HOH,1568,7.456451480622608,31.095217464341935,18.225207958531172
HW2,HOH,1568,8.391367129133263,30.07964862230112,17.603568015360064
MW,HOH,1568,7.7707995879859775,30.281292148417446,18.184259291693305
OW,HOH,1569,1.59737,33.01263,18.897370000000002
HW1,HOH,1569,2.160851118155436,33.767580632899744,18.72772698904296
HW2,HOH,1569,0.7461122673489384,33.39255317557152,19.114724548297065
MW,HOH,1569,1.5605311213197055,33.157907539736826,18.903477652419223
OW,HOH,1570,0.99429,33.61571,21.5387
HW1,HOH,1570,1.3596279476996918,33.877760944788285,22.383734826504888
HW2,HOH,1570,0.20042057846631522,33.129281430273515,21.760919155807077
MW,HOH,1570,0.9394328011170182,33.58698695689186,21.675321386155225
OW,HOH,1571,4.2387,33.61571,18.29429
HW1,HOH,1571,3.4713661886264453,34.13099498179654,18.543102425851032
HW2,HOH,1571,4.727017324173656,34.184491590490644,17.699092922612333
MW,HOH,1571,4.2029825233044935,33.754483600515954,18.249948585472488
OW,HOH,1572,0.93689,30.38906,18.27713
HW1,HOH,1572,1.0515017664213813,30.729863579436017,19.164232080846038
HW2,HOH,1572,0.28916250870394977,30.970294242536724,17.878568315787774
MW,HOH,1572,0.8686447551748214,30.507091965598832,18.339669065009012
OW,HOH,1573,15.71263,24.35763,24.35763
HW1,HOH,1573,16.378689192309697,24.132533422760893,23.708063326705414
HW2,HOH,1573,15.090510089870916,24.90846702604506,23.882477672257817
MW,HOH,1573,15.718254758246557,24.399328707505678,24.21365239813255
OW,HOH,1574,16.31571,24.96071,21.7163
HW1,HOH,1574,16.551661660331433,24.654021708080744,20.840800534673786
HW2,HOH,1574,15.609930457277677,24.376372581095872,21.993166325765944
MW,HOH,1574,16.255566362580566,24.846647958789404,21.63966773562746
OW,HOH,1575,13.97679,26.0438,20.633210000000002
HW1,HOH,1575,14.186557903249376,25.203753931152256,21.041317324707375
HW2,HOH,1575,14.280972599499629,25.954436579022524,19.730040765884464
MW,HOH,1575,14.042581865164689,25.92482437197688,20.569836102673822
OW,HOH,1576,16.37311,21.73406,24.97788
HW1,HOH,1576,16.30128922824568,21.285936435139476,25.82064622094227
HW2,HOH,1576,16.831438953247,21.111566334825905,24.413370085531145
MW,HOH,1576,16.422587710452273,21.59700807755869,25.013500164390937
OW,HOH,1577,14.04646,20.595290000000002,26.02984
HW1,HOH,1577,14.057916782778365,19.641713681659933,26.11230527590062
HW2,HOH,1577,14.880669428564744,20.87857589178924,26.40409939922313
MW,HOH,1577,14.154715478014756,20.5094847383475,26.088306268799045
OW,HOH,1578,10.25237,18.897370000000002,24.35763
HW1,HOH,1578,10.483369322825906,18.877304872834305,23.428934716052787
HW2,HOH,1578,10.462268395222921,19.788216513354488,24.637939436564302
MW,HOH,1578,10.308810227341219,19.008840523409592,24.27462878875974
OW,HOH,1579,9.64929,18.29429,21.7163
HW1,HOH,1579,10.60189027553748,18.263535374774943,21.80481147876509
HW2,HOH,1579,9.329242981768623,17.641193350196158,22.33860261114365
MW,HOH,1579,9.73026444869023,18.206748786130667,21.807292779480314
